0	0.523413441768293	25394.048602	0.069962	0.018285
765.845926829268	0.523413441768293	25806.298179	0.071098	0.214679
1606.02210365854	0.523413441768293	26030.870378	0.071717	0.077058
2527.93790853658	0.523413441768293	26043.983824	0.071753	0.037752
3539.31801219512	8.48086870243902	1674.320756	0.004613	0.002803
4648.9906097561	8.48086870243902	1824.556805	0.005027	0.003676
5866.49330487805	1.29024071707317	12778.362771	0.035205	0.027061
7202.30957926829	1.29024071707317	13280.531304	0.036589	0.030364
8667.86879268292	1.19580661737805	14778.293078	0.040715	0.034983
10275.8614756098	1.19580661737805	15112.429510	0.041636	0.036689
12040.0816829268	3.08390137865854	6099.534805	0.016805	0.014867
13975.6634634146	3.08390137865854	6476.326081	0.017843	0.015163
16099.3173292683	6.43144655762195	3319.092800	0.009144	0.007595
18429.2514329268	6.43144655762195	3573.564295	0.009845	0.008107
20985.6445060976	7.21135847926829	3429.182410	0.009448	0.007877
23790.3305670732	7.21135847926829	3687.046215	0.010158	0.008871
26867.5083292683	7.59833689481707	3757.248859	0.010351	0.009292
30243.7412012195	7.59833689481707	4028.207963	0.011098	0.010178
33947.9572865854	10.1685043170732	3230.750814	0.008901	0.008219
38012.0011463415	10.1685043170732	3472.001402	0.009566	0.008792
42470.9490914634	14.1004917777439	2694.370110	0.007423	0.006808
47363.1091829268	14.1004917777439	2903.725195	0.008000	0.007252
52730.5729939024	16.3018377018293	2705.870238	0.007455	0.006740
58619.530902439	16.3018377018293	2914.109579	0.008029	0.007216
65080.6662073171	14.7914793393293	3448.779390	0.009502	0.008562
72169.4704207317	14.7914793393293	3691.556893	0.010170	0.009244
79947.1103231707	11.696298364939	4966.226099	0.013682	0.012556
88480.2703170732	11.696298364939	5247.004845	0.014456	0.013431
97842.5712439024	9.34205125426829	6877.455553	0.018948	0.017743
108114.491560976	9.34205125426829	7127.547724	0.019637	0.018556
119384.392042683	8.1725361054878	8357.979130	0.023027	0.021879
131749.146365854	8.1725361054878	8477.423295	0.023356	0.022319
145315.323457317	8.11997287408536	8585.999080	0.023655	0.022672
160199.502786585	8.11997287408536	8565.261115	0.023598	0.022673
176529.772006098	9.07195971859756	7620.842013	0.020996	0.020197
194446.672829268	9.07195971859756	7547.511475	0.020794	0.020032
214104.304554878	11.1250983759146	6100.475636	0.016807	0.016204
235671.821707317	11.1250983759146	6054.582251	0.016681	0.016082
259334.774030488	14.7052862021341	4565.323690	0.012578	0.012121
285296.76177439	14.7052862021341	4573.417441	0.012600	0.012100
313781.090981707	19.7544502262195	3426.029883	0.009439	0.009047
345032.822890244	19.7544502262195	3466.302654	0.009550	0.009114
379320.980981707	24.7550158243902	2803.131067	0.007723	0.007361
416940.363914634	24.7550158243902	2846.404996	0.007842	0.007467
458214.77727439	27.5866988213415	2586.171319	0.007125	0.006787
503499.319445122	27.5866988213415	2610.539537	0.007192	0.006866
553183.455713414	27.2766991143293	2642.126360	0.007279	0.006963
607694.801780488	27.2766991143293	2619.018984	0.007216	0.006935
667502.355512195	24.6728150807927	2824.310051	0.007781	0.007504
733120.516920732	24.6728150807927	2706.093733	0.007455	0.007231
805113.975201219	21.4081091131098	2914.366009	0.008029	0.007819
884102.044006097	21.4081091131098	2647.881261	0.007295	0.007138
970764.415536585	18.5480813039634	2681.824166	0.007389	0.007261
1065846.59934146	18.5480813039634	2262.380432	0.006233	0.006148
1170166.62228659	16.1825309506098	2087.423393	0.005751	0.005704
1284622.04381707	16.1825309506098	1592.513988	0.004387	0.004365
1410197.68062805	16.1825309506098	1172.874847	0.003231	0.003227
1547973.72545122	16.1825309506098	831.064277	0.002290	0.002299
