0	3.79224905	10052.723191	0.016738	0.017370
1296.842	3.79224905	10809.880339	0.017999	0.054256
2716.436	3.79224905	11604.471551	0.019322	0.014434
4270.29	3.79224905	12434.485936	0.020704	0.013311
5971.419	1.7685604	28116.995556	0.046816	0.037571
7833.386	1.7685604	29131.468747	0.048505	0.044824
9871.809	1.39011845	37877.251364	0.063067	0.060600
12102.991	1.39011845	38127.308267	0.063483	0.060207
14545.427	5.2001227	10539.795836	0.017549	0.016267
17219.119	5.2001227	11232.888401	0.018703	0.016703
20145.85	8.77496645	7120.879177	0.011857	0.010594
23349.732	8.77496645	7648.839702	0.012736	0.011673
26856.795	8.7096243	8262.095872	0.013757	0.012812
30695.809	8.7096243	8839.925999	0.014719	0.014185
34898.147	9.86226695	8347.535204	0.013899	0.013621
39498.47	9.86226695	8919.765126	0.014852	0.014625
44534.042	14.2472465	6610.933292	0.011007	0.010780
50046.374	14.2472465	7093.989674	0.011812	0.011383
56080.539	18.5689115	5845.365902	0.009733	0.009316
62685.857	18.5689115	6283.152086	0.010462	0.009934
69916.443	17.8165623	7023.640209	0.011695	0.011167
77831.344	17.8165623	7515.365131	0.012513	0.012077
86495.635	14.24660945	10001.679928	0.016653	0.016198
95979.871	14.24660945	10579.558213	0.017615	0.017291
106362.005	11.2425625	14060.558525	0.023411	0.023119
117726.84	11.2425625	14608.387951	0.024324	0.024171
130167.536	9.5724503	17645.275985	0.029380	0.029310
143785.747	9.5724503	17944.511649	0.029878	0.029911
158692.991	8.9937212	19236.202961	0.032029	0.032146
175011.472	8.9937212	19168.789527	0.031917	0.032142
192874.628	9.4306416	18100.187551	0.030137	0.030404
212428.501	9.4306416	17797.575712	0.029634	0.029967
233833.518	11.2015036	14725.830844	0.024519	0.024810
257264.491	11.2015036	14469.121603	0.024092	0.024379
282913.631	14.92980105	10721.668846	0.017852	0.018057
310990.548	14.92980105	10654.674961	0.017740	0.017888
341725.128	21.014704	7574.392292	0.012612	0.012701
375369.04	21.014704	7640.455958	0.012722	0.012767
412197.654	28.2638398	5755.617393	0.009583	0.009617
452512.37	28.2638398	5861.373824	0.009759	0.009790
496643.084	33.98952875	4964.882828	0.008267	0.008306
544951.339	33.98952875	5059.807491	0.008425	0.008485
597832.243	35.9888451	4848.506864	0.008073	0.008151
655718.853	35.9888451	4895.751562	0.008152	0.008264
719084.778	33.9824938	5180.891399	0.008626	0.008772
788448.974	33.9824938	5117.649225	0.008521	0.008711
864378.895	29.63009285	5691.314344	0.009476	0.009721
947496.247	29.63009285	5405.897423	0.009001	0.009282
1038481.372	25.02157725	5909.912108	0.009840	0.010177
1138079.002	25.02157725	5284.046038	0.008798	0.009132
1247104.424	21.38606305	5318.388167	0.008855	0.009209
1366449.919	21.38606305	4378.914265	0.007291	0.007594
1497092.434	18.99879695	3873.098954	0.006449	0.006724
1640101.391	18.99879695	2884.870008	0.004803	0.005010
1796647.318	17.41757035	2217.764241	0.003693	0.003857
1968011.576	17.41757035	1466.846635	0.002442	0.002552
2155596.771	17.41757035	925.089914	0.001540	0.001611
2360938.536	17.41757035	553.816263	0.000922	0.000966
